Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
09,Table D/09 BUFR,309011,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309011,(géopotentielle),,303011,Vent à la hauteur,,,,Operational
09,Table D/09 BUFR,309012,(Profil vertical du vent),,301039,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309012,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309012,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309012,,,303012,Vent au niveau de pression,,,,Operational
09,Table D/09 BUFR,309013,(Sondage vertical avec humidité relative),,301039,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309013,,,302004,Information générale sur les nuages,Couche significa- tive de nuages,,,Operational
09,Table D/09 BUFR,309013,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309013,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309013,,,303013,"Géopotentiel, température, humidité, vent au niveau de pression",,,,Operational
09,Table D/09 BUFR,309014,(Sondage vertical avec données relatives au point de rosée),,301039,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309014,,,302004,Information générale sur les nuages,Couche significa- tive de nuages,,,Operational
09,Table D/09 BUFR,309014,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309014,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309014,,,303014,"Géopotentiel, température, température du point de rosée, vent au niveau de pression",,,,Operational
09,Table D/09 BUFR,309015,(Profil vertical du vent),,301040,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309015,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309015,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309015,(géopotentielle),,303011,Vent à la hauteur,,,,Operational
09,Table D/09 BUFR,309016,(Profil vertical du vent),,301040,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309016,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309016,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309016,,,303012,Vent au niveau de pression,,,,Operational
09,Table D/09 BUFR,309017,(Sondage vertical avec humidité relative),,301040,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309017,,,302004,Information générale sur les nuages,Couche significa- tive de nuages,,,Operational
09,Table D/09 BUFR,309017,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309017,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309017,,,303013,"Géopotentiel, température, humidité, vent au niveau de pression",,,,Operational
09,Table D/09 BUFR,309018,(Sondage vertical avec données relatives au point de rosée),,301040,Navire pour sondages verticaux,"Identification du navire, etc.",,,Operational
09,Table D/09 BUFR,309018,,,302004,Information générale sur les nuages,Couche significa- tive de nuages,,,Operational
09,Table D/09 BUFR,309018,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309018,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309018,,,303014,"Géopotentiel, température, température du point de rosée, vent au niveau de pression",,,,Operational
09,Table D/09 BUFR,309019,(Profileur du vent – sondage des données sur le vent),,301031,"Identification et type de station, date/heure, position , hauteur de la station",,,,Operational
09,Table D/09 BUFR,309019,,,002003,Type d'équipement de mesure utilisé,,,,Operational
09,Table D/09 BUFR,309019,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309019,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309019,(géopotentielle),,303011,Vent à la hauteur,,,,Operational
09,Table D/09 BUFR,309020,(Profileur du vent – coordonnées cartésiennes),,301031,"Identification et type de station, date/heure, position , hauteur de la station",,,,Operational
09,Table D/09 BUFR,309020,,,002003,Type d'équipement de mesure utilisé,,,,Operational
09,Table D/09 BUFR,309020,,,104000,Répétition différée de 4 descripteurs,,,,Operational
09,Table D/09 BUFR,309020,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309020,,,007003,Géopotentiel,,,,Operational
09,Table D/09 BUFR,309020,,,011003,Composante u,,,,Operational
09,Table D/09 BUFR,309020,,,011004,Composante v,,,,Operational
09,Table D/09 BUFR,309020,,,011005,Composante w,,,,Operational
09,Table D/09 BUFR,309021,(Données de radars profileurs de vent (produit),,301001,) Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational
09,Table D/09 BUFR,309021,(précision élevée),,005001,Latitude,,,,Operational
09,Table D/09 BUFR,309021,(précision élevée),,006001,Longitude,,,,Operational
09,Table D/09 BUFR,309021,,,007030,Altitude du sol de la station,,,,Operational
09,Table D/09 BUFR,309021,,,301014,Période,,,,Operational
09,Table D/09 BUFR,309021,,,002003,Type d'équipement de mesure utilisé,,,,Operational
09,Table D/09 BUFR,309021,,,002121,Fréquence moyenne,,,,Operational
09,Table D/09 BUFR,309021,,,112000,Répétition différée de 12 descripteurs,,,,Operational
09,Table D/09 BUFR,309021,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309021,,,007007,Hauteur,,,,Operational
09,Table D/09 BUFR,309021,(précision élevée),,301021,Latitude/longitude,,,,Operational
09,Table D/09 BUFR,309021,,,011003,Composante u,,,,Operational
09,Table D/09 BUFR,309021,,,011110,Incertitude relative à la composante u,,,,Operational
09,Table D/09 BUFR,309021,,,011004,Composante v,,,,Operational
09,Table D/09 BUFR,309021,,,011111,Incertitude relative à la composante v,,,,Operational
09,Table D/09 BUFR,309021,,,033002,Informations sur la qualité,,,,Operational
09,Table D/09 BUFR,309021,,,011006,Composante w,,,,Operational
09,Table D/09 BUFR,309021,,,011112,Incertitude relative à la composante w,,,,Operational
09,Table D/09 BUFR,309021,,,033002,Informations sur la qualité,,,,Operational
09,Table D/09 BUFR,309021,,,010071,Résolution verticale,,,,Operational
09,Table D/09 BUFR,309021,,,027079,Largeur horizontale du volume échantillonné,,,,Operational
09,Table D/09 BUFR,309022,(Système de sondage radio-acoustique – température virtuelle (produit),,301001,) Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational
09,Table D/09 BUFR,309022,(précision élevée),,005001,Latitude,,,,Operational
09,Table D/09 BUFR,309022,(précision élevée),,006001,Longitude,,,,Operational
09,Table D/09 BUFR,309022,,,007030,Altitude du sol de la station,,,,Operational
09,Table D/09 BUFR,309022,,,301014,Période,,,,Operational
09,Table D/09 BUFR,309022,,,002003,Type d'équipement de mesure utilisé,,,,Operational
09,Table D/09 BUFR,309022,,,002121,Fréquence moyenne,,,,Operational
09,Table D/09 BUFR,309022,,,110000,Répétition différée de 10 descripteurs,,,,Operational
09,Table D/09 BUFR,309022,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309022,,,007007,Hauteur,,,,Operational
09,Table D/09 BUFR,309022,(précision élevée),,301021,Latitude/longitude,,,,Operational
09,Table D/09 BUFR,309022,,,012007,Température virtuelle,,,,Operational
09,Table D/09 BUFR,309022,,,012008,Incertitude relative à la température virtuelle,,,,Operational
09,Table D/09 BUFR,309022,,,033002,Informations sur la qualité,,,,Operational
09,Table D/09 BUFR,309022,,,011006,Composante w,,,,Operational
09,Table D/09 BUFR,309022,,,011112,Incertitude relative à la composante w,,,,Operational
09,Table D/09 BUFR,309022,,,033002,Informations sur la qualité,,,,Operational
09,Table D/09 BUFR,309022,,,010071,Résolution verticale,,,,Operational
09,Table D/09 BUFR,309022,,,027079,Largeur horizontale du volume échantillonné,,,,Operational
09,Table D/09 BUFR,309023,(Séquence pour les lidars),,301001,En-tête Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational
09,Table D/09 BUFR,309023,(précision élevée),,005001,Latitude,,,,Operational
09,Table D/09 BUFR,309023,(précision élevée),,006001,Longitude,,,,Operational
09,Table D/09 BUFR,309023,,,007030,Altitude du sol de la station,,,,Operational
09,Table D/09 BUFR,309023,,,301014,Période,,,,Operational
09,Table D/09 BUFR,309023,,,002003,Type d'équipement de mesure utilisé,,,,Operational
09,Table D/09 BUFR,309023,,,302004,Données sur les nuages Information générale sur les nuages,,,,Operational
09,Table D/09 BUFR,309023,,,302005,Couche nuageuse,,,,Operational
09,Table D/09 BUFR,309023,,,114000,Données sur la rétrodiffusion Répétition différée de 14 descripteurs,,,,Operational
09,Table D/09 BUFR,309023,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309023,,,007007,Hauteur,,,,Operational
09,Table D/09 BUFR,309023,(précision élevée),,301021,Latitude/longitude,,,,Operational
09,Table D/09 BUFR,309023,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309023,,,031001,Facteur de répétition différée du descripteur,Nombre de mesures de la longueur d'onde dans la donnée,,,Operational
09,Table D/09 BUFR,309023,,,002121,Fréquence moyenne,,,,Operational
09,Table D/09 BUFR,309023,,,015063,Rétrodiffusion atténuée,,,,Operational
09,Table D/09 BUFR,309023,,,015064,Incertitude relative à la rétrodiffusion atténuée,,,,Operational
09,Table D/09 BUFR,309023,,,015065,Coefficient de rétrodiffusion des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015066,Incertitude relative au coefficient de rétrodiffusion des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015067,Coefficient d'atténuation des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015068,Incertitude relative au coefficient d'atténuation des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015069,Rapport lidar des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015070,Incertitude relative au rapport lidar,,,,Operational
09,Table D/09 BUFR,309023,,,015071,Rapport de dépolarisation des particules,,,,Operational
09,Table D/09 BUFR,309023,,,015072,Incertitude relative au rapport de dépolarisation,,,,Operational
09,Table D/09 BUFR,309023,,,033002,Informations sur la qualité,,,,Operational
09,Table D/09 BUFR,309023,,,010071,Résolution verticale,,,,Operational
09,Table D/09 BUFR,309023,,,027079,Largeur horizontale du volume échantillonné,,,,Operational
09,Table D/09 BUFR,309030,(Données de vol de la sonde d'ozone),,015004,Facteur de correction du sondage de l'ozone,,(voir note 1),,Operational
09,Table D/09 BUFR,309030,,,015005,Pression partielle de l'ozone,,,,Operational
09,Table D/09 BUFR,309030,,,104000,Répétition différée de 4 descripteurs,,,,Operational
09,Table D/09 BUFR,309030,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309030,,,004015,Incrément temporel,"Depuis le moment du lâcher, si néces- saire, en minutes",,,Operational
09,Table D/09 BUFR,309030,,,008006,Caractéristique du sondage vertical de l'ozone,,,,Operational
09,Table D/09 BUFR,309030,,,007004,Pression,,,,Operational
09,Table D/09 BUFR,309030,(sondage),,015003,Pression partielle de l'ozone mesuré,,,,Operational
09,Table D/09 BUFR,309031,(Données de vol de la sonde d'ozone),,015004,Facteur de correction du sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309031,,,015005,Pression partielle de l'ozone,,,,Operational
09,Table D/09 BUFR,309031,,,104000,Répétition différée de 4 descripteurs,,,,Operational
09,Table D/09 BUFR,309031,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309031,,,004025,Période ou décalage dans le temps,"Depuis l'heure du lâcher, en minutes",,,Operational
09,Table D/09 BUFR,309031,,,008006,Caractéristique du sondage vertical de l'ozone,,,,Operational
09,Table D/09 BUFR,309031,,,007004,Pression,,,,Operational
09,Table D/09 BUFR,309031,(sondage),,015003,Pression partielle de l'ozone mesuré,,,,Operational
09,Table D/09 BUFR,309040,(Sondage de l'ozone non associé à un spectrophotomètre au sol),,301075,Identification du sondage,,(voir note 2),,Operational
09,Table D/09 BUFR,309040,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309040,,,309030,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309041,(Sondage de l'ozone associé à des mesures par spectrophotomètre Brewer au sol; l'ozone total ainsi obtenu est une seule valeur),,307041,"Mesure de l'ozone total par un spectro- photomètre Brewer au sol, obtenue à partir d'une seule observation",Description de la partie au sol,(voir note 2),,Operational
09,Table D/09 BUFR,309041,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309041,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309041,,,309030,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309042,(Sondage de l'ozone associé à des mesures par spectrophotomètre Brewer au sol; l'ozone total ainsi obtenu est une valeur moyennée),,307042,"Mesure de l'ozone total par un spectro- photomètre Brewer au sol, obtenue à partir d'observations moyennées",Description de la partie au sol,(voir note 2),,Operational
09,Table D/09 BUFR,309042,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309042,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309042,,,309030,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309043,(Sondage de l'ozone associé à des mesures par spectrophotomètre Dobson au sol; l'ozone total ainsi obtenu est une seule valeur),,307043,"Mesure de l'ozone total par un spectro- photomètre Dobson au sol, obtenue à partir d'une seule observation",Description de la partie au sol,(voir note 2),,Operational
09,Table D/09 BUFR,309043,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309043,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309043,,,309030,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309044,(Sondage de l'ozone associé à des mesures par spectrophotomètre Dobson au sol; l'ozone total ainsi obtenu est une valeur moyennée),,307044,"Mesure de l'ozone total par un spectro- photomètre Dobson au sol, obtenue à partir d'observations moyennées",Description de la partie au sol,(voir note 2),,Operational
09,Table D/09 BUFR,309044,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309044,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309044,,,309030,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309045,(Sondage de l'ozone non associé à un spectro- photomètre au sol),,301075,Identification du sondage,,,,Operational
09,Table D/09 BUFR,309045,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309045,,,309031,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309046,(Sondage de l'ozone associé à des mesures par spectrophotomètre Brewer au sol; l'ozone total ainsi obtenu est une seule valeur),,307041,"Mesure de l'ozone total par un spectro- photomètre Brewer au sol, obtenue à partir d'une seule observation",Description de la partie au sol,,,Operational
09,Table D/09 BUFR,309046,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309046,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309046,,,309031,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309047,(Sondage de l'ozone associé à des mesures par spectrophotomètre Brewer au sol; l'ozone total ainsi obtenu est une valeur moyennée),,307042,"Mesure de l'ozone total par un spectro- photomètre Brewer au sol, obtenue à partir d'observations moyennées",Description de la partie au sol,,,Operational
09,Table D/09 BUFR,309047,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309047,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309047,,,309031,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309048,(Sondage de l'ozone associé à des mesures par spectrophotomètre Dobson au sol; l'ozone total ainsi obtenu est une seule valeur),,307043,"Mesure de l'ozone total par un spectro- photomètre Dobson au sol, obtenue à partir d'une seule observation",Description de la partie au sol,,,Operational
09,Table D/09 BUFR,309048,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309048,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309048,,,309031,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309049,(Sondage de l'ozone associé à des mesures par spectrophotomètre Dobson au sol; l'ozone total ainsi obtenu est une valeur moyennée),,307044,"Mesure de l'ozone total par un spectro- photomètre Dobson au sol, obtenue à partir d'observations moyennées",Description de la partie au sol,,,Operational
09,Table D/09 BUFR,309049,,,301075,Identification du sondage,Identification de la partie de sondage de l'ozone,,,Operational
09,Table D/09 BUFR,309049,,,301076,Instrument de sondage de l'ozone,,,,Operational
09,Table D/09 BUFR,309049,,,309031,Données de vol de la sonde d'ozone,,,,Operational
09,Table D/09 BUFR,309050,"(Séquence pour la représentation des données d'observation PILOT, PILOT SHIP et PILOT MOBIL, la pression servant de coordonnée verticale)",,301110,Identification du site du lâcher et instruments de mesure du vent,,,,Operational
09,Table D/09 BUFR,309050,,,301113,Date et heure du lâcher,,,,Operational
09,Table D/09 BUFR,309050,,,301114,Coordonnées horizontales et verticales du site du lâcher,,,,Operational
09,Table D/09 BUFR,309050,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309050,,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309050,,,303050,Données sur le vent au niveau de pression correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309050,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309050,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309050,,,303051,Données sur le cisaillement du vent au niveau de pression correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309051,"(Séquence pour la représentation des données d'observation PILOT, PILOT SHIP et PILOT MOBIL, l'altitude servant de coordonnée verticale)",,301110,Identification du site du lâcher et instruments de mesure du vent,,,,Operational
09,Table D/09 BUFR,309051,,,301113,Date et heure du lâcher,,,,Operational
09,Table D/09 BUFR,309051,,,301114,Coordonnées horizontales et verticales du site du lâcher,,,,Operational
09,Table D/09 BUFR,309051,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309051,,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309051,,,303052,Données sur le vent à l'altitude correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309051,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309051,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309051,,,303053,Données sur le cisaillement du vent à l'altitude correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309052,"(Séquence pour la représentation des données d'observation TEMP, TEMP SHIP et TEMP MOBIL)",,301111,"Identification du site du lâcher et instruments de mesure du vent, de la pression, de la température et de l'humidité",,,,Operational
09,Table D/09 BUFR,309052,,,301113,Date et heure du lâcher,,,,Operational
09,Table D/09 BUFR,309052,,,301114,Coordonnées horizontales et verticales du site du lâcher,,,,Operational
09,Table D/09 BUFR,309052,,,302049,Données sur les nuages transmises avec les sondages verticaux,,,,Operational
09,Table D/09 BUFR,309052,,,022043,Température de la mer/de l'eau,,,,Operational
09,Table D/09 BUFR,309052,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309052,,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309052,,,303054,"Données sur la température, le point de rosée et le vent au niveau de pression correspondant à la position de la radiosonde",,,,Operational
09,Table D/09 BUFR,309052,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309052,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309052,,,303051,Données sur le cisaillement du vent au niveau de pression correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309053,(Séquence pour la représentation des données d'observation TEMP DROP),,301112,Identification du point de lâcher et instru- ments de la catasonde,,,,Operational
09,Table D/09 BUFR,309053,,,301113,Date et heure du lâcher,,,,Operational
09,Table D/09 BUFR,309053,,,301114,Coordonnées horizontales et verticales du site du lâcher,,,,Operational
09,Table D/09 BUFR,309053,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309053,,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309053,,,303054,"Données sur la température, le point de rosée et le vent au niveau de pression correspondant à la position de la radiosonde",,,,Operational
09,Table D/09 BUFR,309053,,,101000,Répétition différée de 1 descripteur,,,,Operational
09,Table D/09 BUFR,309053,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309053,,,303051,Données sur le cisaillement du vent au niveau de pression correspondant à la position de la radiosonde,,,,Operational
09,Table D/09 BUFR,309054,(Séquence pour la représentation des données CLIMAT TEMP et CLIMAT TEMP SHIP),,301001,Indicateur régional OMM et chiffre indicatif OMM de la station,Identification du site du lâcher,,,Operational
09,Table D/09 BUFR,309054,,,001011,Indicateur d'identification du navire ou d'une station terrestre mobile,Indicatif d'appel du navire,,,Operational
09,Table D/09 BUFR,309054,,,301011,"Année, mois, jour",,,,Operational
09,Table D/09 BUFR,309054,,,301012,"Heure, minute",,,,Operational
09,Table D/09 BUFR,309054,(précision élevée),,301021,Latitude/longitude,,,,Operational
09,Table D/09 BUFR,309054,,,007030,Altitude du sol de la station,,,,Operational
09,Table D/09 BUFR,309054,,,007031,Altitude du baromètre,,,,Operational
09,Table D/09 BUFR,309054,,,007007,Hauteur,Altitude du lâcher de la sonde,,,Operational
09,Table D/09 BUFR,309054,,,004023,Moyennes mensuelles Période ou décalage dans le temps,Nombre de jours dans le mois,,,Operational
09,Table D/09 BUFR,309054,,,004059,Heures des observations servant à calculer les valeurs moyennes transmises,,,,Operational
09,Table D/09 BUFR,309054,,,115000,Répétition différée de 15 descripteurs,,,,Operational
09,Table D/09 BUFR,309054,,,031001,Facteur de répétition différée du descripteur,,,,Operational
09,Table D/09 BUFR,309054,,,008001,Caractéristique correspondant à des données de sondage vertical,,,,Operational
09,Table D/09 BUFR,309054,,,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational
09,Table D/09 BUFR,309054,,,007004,Pression,,,,Operational
09,Table D/09 BUFR,309054,,,010009,Hauteur géopotentielle,,,,Operational
09,Table D/09 BUFR,309054,,,012101,Température/température de l'air,,,,Operational
09,Table D/09 BUFR,309054,,,012103,Point de rosée,,,,Operational
09,Table D/09 BUFR,309054,,,008023,Statistiques de premier ordre,= 32 Moyenne vectorielle,,,Operational
09,Table D/09 BUFR,309054,,,011001,Direction du vent,,,,Operational
09,Table D/09 BUFR,309054,,,011002,Vitesse du vent,,,,Operational
09,Table D/09 BUFR,309054,,,008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational
09,Table D/09 BUFR,309054,,,011019,Stabilité du vent,,,,Operational
09,Table D/09 BUFR,309054,,,008050,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,= 2 Température,,,Operational
09,Table D/09 BUFR,309054,(pour le calcul du total ou de la moyenne),,008020,Nombre total de valeurs manquantes,Jours,,,Operational
09,Table D/09 BUFR,309054,,,008050,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,= 9 Vent,,,Operational
